,label,neuron_12,neuron_11,neuron_10,neuron_9,neuron_8,neuron_7,neuron_6,neuron_5,neuron_4,neuron_3,neuron_2,neuron_1
7002,4,14,44,35,9,28,19,34,2,45,38,32,26
7003,0,58,13,53,12,7,45,22,4,31,23,46,33
7004,0,45,9,12,54,44,25,22,18,13,21,52,10
7005,2,17,21,29,49,47,51,54,45,3,53,55,12
7006,9,3,1,52,39,51,11,55,58,17,57,18,44
7007,1,51,37,49,33,47,7,2,27,39,48,34,28
7008,6,49,27,11,21,26,17,10,9,37,12,32,15
7009,4,0,12,42,11,35,30,21,8,55,58,3,36
7010,7,37,44,21,15,43,34,32,19,2,35,7,26
7011,4,5,11,49,3,36,2,55,50,35,51,58,34
7012,0,13,7,42,58,22,45,12,19,9,5,33,18
7013,9,19,13,14,8,10,12,38,48,44,29,30,18
7014,2,1,55,43,42,54,39,47,51,11,27,38,56
7015,6,5,0,16,15,9,39,52,17,33,28,7,47
7016,9,55,11,44,57,17,30,18,19,39,58,42,24
7017,7,23,8,39,51,57,6,3,21,29,54,14,36
7018,0,6,3,54,46,33,9,4,16,58,29,22,31
7019,4,44,11,36,32,29,46,58,9,19,30,57,18
7020,1,51,5,47,26,57,13,11,17,50,28,36,40
7021,8,38,1,25,18,19,58,13,50,29,10,0,23
7022,1,17,43,39,16,47,50,27,7,37,48,11,28
7023,9,5,41,0,54,52,12,7,8,42,58,30,36
7024,5,12,9,52,55,27,1,3,10,44,46,11,2
7025,0,29,13,25,19,12,54,44,46,4,23,22,16
7026,8,47,25,41,52,23,58,27,55,21,39,10,11
7027,1,56,16,13,7,33,47,48,2,34,17,39,28
7028,7,23,12,39,3,57,32,54,34,37,7,51,36
7029,2,47,59,4,19,9,5,49,55,12,18,8,58
7030,3,56,21,31,1,39,16,59,43,11,52,17,47
7031,3,38,31,49,33,10,5,47,1,3,37,18,35
7032,5,40,13,19,27,58,47,31,55,25,5,46,18
7033,7,3,43,19,32,57,59,35,22,44,26,7,51
7034,8,55,27,19,13,52,11,12,10,21,25,50,2
7035,8,41,27,42,52,50,55,10,23,0,58,35,39
7036,4,4,6,1,12,5,58,24,27,52,42,17,30
7037,0,16,9,18,42,45,13,4,46,58,22,31,19
7038,0,13,38,31,4,25,23,54,9,10,12,16,22
7039,1,25,13,28,44,37,33,7,20,16,27,39,48
7040,1,33,5,2,50,13,17,36,47,57,11,28,40
7041,2,58,20,9,54,55,33,45,5,29,8,47,19
7042,8,29,44,12,39,13,11,25,41,52,50,10,2
7043,3,43,33,10,38,35,47,1,55,27,3,4,18
7044,5,41,51,15,17,11,19,55,1,52,59,25,10
7045,4,9,11,23,4,34,58,8,3,35,19,32,36
7046,3,12,2,44,46,9,5,50,21,3,4,17,25
7047,5,0,6,59,51,37,2,28,9,5,1,50,20
7048,8,28,5,9,2,0,33,48,55,50,47,7,23
7049,6,55,53,50,49,36,33,7,37,43,27,47,52
7050,0,35,56,59,9,40,43,50,16,51,38,25,22
7051,8,23,58,52,10,55,44,48,11,35,16,39,0
7052,0,3,44,53,51,56,43,25,48,38,21,22,50
7053,9,8,53,50,51,6,58,3,21,10,55,36,34
7054,7,21,50,27,51,3,54,6,0,55,14,30,36
7055,0,25,50,42,58,19,7,23,46,16,44,4,22
7056,9,4,41,0,11,39,52,29,21,10,30,12,24
7057,1,7,20,33,51,2,37,34,42,27,28,39,48
7058,3,43,55,42,5,0,56,13,31,41,35,48,19
7059,7,54,14,51,9,45,49,29,6,33,8,3,34
7060,1,59,11,51,57,26,30,47,50,36,17,28,40
7061,9,49,55,51,50,3,33,21,2,0,53,58,34
7062,0,12,26,6,54,48,9,40,22,59,16,38,56
7063,6,28,11,19,58,55,17,52,7,8,33,5,15
7064,6,21,37,49,52,35,26,40,15,13,10,56,32
7065,3,31,0,41,1,30,4,18,58,55,44,29,3
7066,0,29,16,35,10,54,9,42,22,59,58,25,13
7067,3,47,29,21,1,44,55,38,27,10,25,58,18
7068,5,0,44,41,29,46,16,1,9,8,10,52,12
7069,9,11,23,50,58,34,39,27,0,21,3,10,36
7070,9,4,44,52,8,57,12,21,11,9,6,29,30
7071,9,7,23,0,51,55,3,21,10,53,58,34,36
7072,2,49,19,47,4,54,31,42,10,9,45,55,37
7073,5,43,28,57,5,16,37,9,3,0,33,59,1
7074,1,57,11,1,30,52,0,51,40,32,47,17,36
7075,1,31,0,6,50,35,43,33,7,20,55,41,48
7076,8,10,41,43,48,52,2,35,12,37,19,55,25
7077,4,51,39,33,41,0,35,2,50,58,19,32,34
7078,1,56,58,5,31,33,0,11,52,7,39,27,47
7079,2,31,5,28,8,20,46,45,7,29,19,47,33
7080,3,54,37,51,48,13,55,18,25,27,53,44,2
7081,5,7,37,59,9,6,57,16,0,3,33,5,1
7082,2,16,48,52,37,34,57,56,39,38,54,5,17
7083,4,51,58,50,3,6,20,35,34,2,46,57,33
7084,1,16,36,0,51,30,26,11,50,47,17,28,40
7085,7,21,26,44,12,37,32,57,11,7,18,45,51
7086,6,49,42,27,55,52,26,13,35,32,31,11,15
7087,9,10,51,21,50,3,27,0,55,53,36,58,34
7088,2,12,54,17,29,1,21,55,42,27,50,47,56
7089,1,13,25,2,7,33,20,16,37,27,28,39,48
7090,4,24,9,54,2,19,43,57,38,25,37,48,26
7091,5,7,43,18,1,0,5,47,6,53,33,59,46
7092,7,3,37,54,18,57,53,21,55,34,45,14,36
7093,2,5,42,31,8,9,33,46,7,29,47,45,19
7094,9,20,10,3,18,57,39,52,0,1,29,17,24
7095,6,45,17,28,33,27,11,53,9,5,52,15,7
7096,6,21,49,11,26,43,38,6,37,32,13,56,15
7097,3,51,5,54,33,38,7,47,3,8,0,29,19
7098,9,13,20,53,44,8,21,57,54,34,45,38,26
7099,7,21,51,29,3,50,0,54,38,27,10,36,34
7100,4,21,38,29,2,10,7,27,11,20,17,37,24
7101,8,2,55,13,0,48,50,41,23,58,33,34,39
7102,6,35,40,48,49,46,38,10,9,56,32,15,54
7103,5,27,51,5,19,1,41,58,33,3,7,18,46
7104,6,16,19,54,10,38,26,27,9,29,49,35,15
7105,1,2,25,13,7,33,16,20,37,27,28,39,48
7106,3,32,3,18,6,59,41,46,21,25,17,12,11
7107,2,58,38,9,31,5,29,4,47,19,35,3,8
7108,9,25,7,2,52,6,11,44,32,17,29,18,24
7109,6,41,17,19,52,55,9,11,8,33,7,5,15
7110,9,11,1,29,21,38,27,0,44,10,39,24,30
7111,6,43,17,37,11,55,52,28,9,47,33,7,15
7112,5,50,28,46,16,51,40,58,19,59,5,0,47
7113,7,22,3,44,26,37,32,14,18,7,51,45,12
7114,5,2,45,11,9,10,8,46,26,20,41,39,16
7115,8,48,35,11,58,21,10,52,55,8,44,39,0
7116,1,58,0,51,59,5,47,57,50,17,28,30,40
7117,8,5,23,39,19,35,48,52,8,55,58,44,0
7118,9,1,12,18,38,11,3,24,27,0,10,29,30
7119,1,43,37,56,50,33,7,34,47,48,28,27,39
7120,4,43,27,21,35,3,20,6,10,37,12,24,26
7121,8,58,48,41,7,29,19,39,44,5,47,0,23
7122,8,1,52,55,57,2,27,0,51,16,17,10,11
7123,3,38,35,0,55,29,58,41,4,47,18,3,19
7124,4,7,10,29,37,4,38,44,1,20,54,17,24
7125,7,8,2,46,58,20,54,9,51,29,39,34,33
7126,6,9,43,55,5,25,17,33,7,47,28,15,52
7127,0,13,12,22,4,58,45,33,21,8,53,5,18
7128,0,16,18,25,12,13,54,9,22,38,2,21,50
7129,0,45,19,31,18,9,52,5,42,25,58,13,22
7130,0,33,44,42,52,45,22,58,13,9,5,18,23
7131,1,11,33,7,13,16,2,27,39,37,34,48,28
7132,3,23,38,47,25,18,43,41,4,35,42,19,44
7133,5,0,13,16,4,33,50,39,6,1,5,37,45
7134,3,37,5,51,25,35,50,13,53,43,27,2,44
7135,0,9,33,54,45,16,58,22,7,19,4,46,31
7136,8,58,29,53,5,31,55,13,49,4,47,33,18
7137,5,7,55,41,53,0,1,46,3,4,5,6,33
7138,1,51,5,47,57,50,13,17,26,11,36,28,40
7139,2,38,42,41,2,29,5,35,33,58,47,49,8
7140,2,20,12,5,49,47,18,10,53,58,35,19,33
7141,8,55,40,48,47,52,35,21,50,58,23,39,0
7142,8,41,8,4,50,42,21,58,27,20,25,55,2
7143,0,28,25,53,13,31,45,9,4,5,7,18,22
7144,5,27,43,9,8,12,44,19,10,46,16,2,11
7145,4,20,0,51,10,57,58,19,2,8,32,33,34
7146,2,49,58,35,43,5,18,10,37,47,53,52,33
7147,3,47,51,58,25,7,4,29,3,18,31,19,41
7148,9,57,11,44,18,4,52,29,58,0,24,30,17
7149,1,36,7,50,11,42,2,51,37,27,48,34,28
7150,3,52,11,40,19,17,57,4,51,47,18,53,23
7151,8,13,41,5,47,50,44,35,58,52,23,0,16
7152,4,52,12,2,21,25,37,19,26,4,8,42,24
7153,2,31,49,45,10,47,9,58,5,20,8,19,3
7154,5,19,23,18,51,58,2,25,35,13,53,44,52
7155,9,50,21,17,0,51,55,27,3,58,36,10,34
7156,3,47,48,11,17,4,51,18,1,16,21,43,44
7157,9,50,41,33,21,51,55,3,0,49,53,58,34
7158,0,48,54,19,3,25,4,44,58,29,16,46,22
7159,5,4,41,37,3,7,51,6,5,33,18,53,46
7160,1,54,42,27,1,46,52,59,12,3,57,17,56
7161,2,49,29,4,40,0,47,41,54,45,8,55,58
7162,3,32,11,54,40,51,4,2,53,25,47,17,44
7163,6,26,55,11,19,42,8,52,57,58,5,33,15
7164,0,54,51,50,25,10,12,16,9,29,59,56,22
7165,5,27,33,42,8,41,7,4,5,16,0,3,46
7166,4,21,43,2,25,34,41,17,18,38,24,37,26
7167,7,32,3,57,37,23,54,9,29,6,45,36,34
7168,8,31,58,19,3,46,25,49,59,12,35,56,10
7169,1,13,44,7,25,33,20,37,16,27,28,39,48
7170,2,39,26,11,56,10,55,12,0,47,41,43,21
7171,9,0,18,39,5,7,23,55,21,3,8,34,36
7172,5,54,58,29,59,25,48,46,27,3,51,53,31
7173,7,54,50,41,34,6,20,2,42,39,8,51,33
7174,7,42,51,3,47,11,38,0,54,10,27,50,36
7175,1,25,7,44,13,33,20,28,37,27,16,39,48
7176,1,7,11,40,16,42,37,51,34,17,2,36,28
7177,2,55,38,10,31,35,56,5,20,29,8,47,19
7178,4,37,27,50,32,59,7,43,3,36,30,38,35
7179,6,17,50,19,42,53,12,9,58,59,7,5,15
7180,9,41,57,58,4,7,8,6,18,21,36,29,30
7181,0,5,44,46,18,9,25,45,58,22,31,19,4
7182,8,26,48,17,37,59,12,27,55,2,1,51,11
7183,0,22,25,23,18,45,16,13,31,33,5,46,7
7184,8,21,18,31,5,12,25,55,13,58,52,44,23
7185,1,50,7,39,11,42,51,2,37,27,48,28,34
7186,4,4,6,41,2,20,11,17,37,10,45,26,24
7187,2,39,56,42,19,12,20,54,41,29,8,58,55
7188,1,0,33,43,2,50,48,7,27,47,34,28,39
7189,3,33,11,5,10,3,38,40,4,0,16,43,23
7190,8,16,21,39,59,1,3,51,27,11,41,26,12
7191,4,32,37,43,10,41,7,5,50,54,42,35,36
7192,3,57,11,38,42,20,6,17,56,0,26,47,24
7193,5,45,55,23,30,16,4,8,42,7,0,46,44
7194,9,12,14,23,11,0,34,7,21,6,8,29,36
7195,6,32,46,53,54,40,29,21,9,10,59,15,35
7196,2,57,29,48,21,55,54,27,50,38,5,33,17
7197,7,54,3,51,6,0,42,55,50,8,7,36,34
7198,9,15,26,21,25,18,3,57,8,11,6,38,24
7199,8,47,55,44,19,7,16,58,13,41,5,0,39
7200,9,39,51,57,27,3,58,55,44,17,36,30,0
7201,9,5,2,58,7,29,3,50,21,27,36,42,34
7202,6,20,21,48,19,15,49,38,26,37,32,10,54
7203,0,22,13,4,44,6,25,7,58,46,16,23,31
7204,4,27,29,12,4,38,44,37,21,35,30,10,24
7205,1,11,2,42,51,13,39,16,37,27,28,34,48
7206,6,27,58,13,12,35,21,57,11,31,55,52,15
7207,2,58,33,55,45,56,46,39,8,51,54,20,0
7208,9,27,3,14,17,57,6,2,20,18,26,38,24
7209,3,41,39,11,10,30,47,0,3,44,43,16,23
7210,7,21,36,11,10,39,53,1,27,6,55,42,30
7211,4,58,37,2,7,36,50,42,27,5,34,54,35
7212,6,40,46,27,29,57,32,35,10,31,54,59,15
7213,7,6,33,3,49,54,36,51,7,55,45,9,34
7214,3,4,11,10,0,16,39,47,27,50,43,13,23
7215,8,25,45,23,46,39,20,7,50,2,5,6,33
7216,5,49,55,39,32,37,42,13,33,34,50,57,45
7217,9,53,40,51,7,2,6,0,5,55,50,36,34
7218,8,52,19,4,41,10,21,25,18,12,2,55,44
7219,0,13,5,55,43,45,9,18,4,47,33,7,23
7220,6,21,46,13,10,56,27,50,11,35,15,25,42
7221,1,28,20,51,2,37,16,13,27,35,39,34,48
7222,1,59,3,19,13,5,9,30,28,36,32,50,40
7223,2,7,41,54,19,5,56,8,44,29,47,55,20
7224,6,57,21,10,12,32,41,9,26,11,27,35,15
7225,3,55,53,9,18,11,5,23,1,51,43,4,33
7226,7,13,50,25,51,33,19,39,2,44,8,42,20
7227,4,44,42,50,19,37,8,2,20,41,32,5,33
7228,8,27,11,44,5,48,39,18,0,7,16,47,52
7229,7,9,46,8,50,54,7,20,51,34,2,39,33
7230,6,27,16,11,45,57,42,55,9,58,25,5,15
7231,8,25,50,8,46,23,55,19,0,2,5,7,42
7232,5,9,52,12,16,42,58,57,4,11,0,45,24
7233,9,48,25,50,7,8,6,51,2,34,20,39,33
7234,1,20,52,46,26,51,16,47,4,24,40,0,32
7235,5,28,57,6,45,3,5,33,59,1,16,0,37
7236,7,47,21,53,3,44,11,18,55,32,45,30,14
7237,1,16,51,13,11,37,42,2,27,35,28,48,34
7238,5,18,57,21,16,31,52,9,0,58,1,23,12
7239,9,41,19,4,11,55,0,8,7,5,50,34,36
7240,1,16,59,32,57,5,0,11,47,17,50,30,40
7241,9,39,4,42,3,0,55,50,5,7,8,34,36
7242,2,38,54,5,46,9,22,56,47,10,16,31,37
7243,0,41,8,55,47,0,5,49,33,53,52,18,7
7244,5,3,13,27,53,43,10,2,17,11,19,25,50
7245,9,11,4,0,41,8,50,6,37,7,36,5,34
7246,5,30,10,12,53,3,18,41,44,11,6,46,23
7247,0,42,13,18,44,22,45,33,4,7,46,5,23
7248,4,37,11,3,1,27,20,7,43,26,17,38,24
7249,5,50,9,43,7,49,35,0,33,5,37,3,57
7250,3,5,49,52,23,48,55,31,58,33,18,47,12
7251,9,49,2,50,6,0,55,42,5,7,8,3,34
7252,9,41,54,27,4,11,0,42,29,21,58,36,30
7253,1,25,13,16,51,2,39,42,37,27,28,34,48
7254,0,21,54,38,13,49,26,59,56,9,12,22,14
7255,7,37,55,53,0,8,50,36,7,3,6,5,34
7256,9,52,17,12,44,57,39,58,11,8,42,30,24
7257,2,9,56,8,33,58,47,54,20,29,45,46,55
7258,9,51,11,18,3,58,0,39,59,21,53,10,30
7259,2,56,38,51,47,46,42,54,8,6,20,55,0
7260,5,46,32,37,6,50,0,41,59,16,33,5,3
7261,3,52,57,39,25,23,38,18,55,3,44,4,6
7262,2,56,48,1,54,52,21,17,55,27,49,41,12
7263,3,18,11,52,51,25,35,53,27,43,4,44,23
7264,9,3,53,27,1,59,52,51,55,17,0,24,30
7265,2,56,24,42,44,47,29,48,41,55,8,19,20
7266,2,23,54,58,47,41,34,45,49,4,21,8,33
7267,0,50,46,18,25,58,2,9,22,23,5,13,44
7268,6,57,56,42,55,19,5,52,35,15,58,25,13
7269,9,55,4,39,41,6,34,7,8,50,5,42,36
7270,5,46,39,52,58,7,16,9,5,19,0,47,11
7271,0,52,43,5,33,45,9,47,53,44,7,18,23
7272,0,56,48,13,45,59,10,25,9,54,31,12,22
7273,6,49,15,7,59,55,58,8,52,33,19,42,5
7274,9,21,6,20,32,12,14,45,54,38,57,26,24
7275,1,37,28,25,2,20,27,35,13,16,39,34,48
7276,5,32,59,17,51,3,13,46,19,53,25,50,37
7277,7,41,51,6,7,0,5,8,54,50,2,42,34
7278,7,50,23,8,2,20,42,41,51,38,48,39,34
7279,5,7,55,5,28,43,35,37,0,50,16,45,57
7280,4,43,6,9,7,38,32,8,37,44,24,19,45
7281,0,9,16,58,7,19,45,54,3,33,46,31,29
7282,4,26,54,24,30,21,56,6,1,12,52,27,42
7283,3,44,41,25,4,11,1,26,16,3,20,34,2
7284,7,54,23,48,42,2,21,29,50,36,27,47,34
7285,4,10,58,54,33,37,35,50,2,32,5,42,34
7286,0,23,9,22,58,12,25,13,7,53,16,31,46
7287,7,54,6,7,42,39,50,20,51,8,2,34,33
7288,3,41,4,10,13,38,21,47,44,43,27,25,12
7289,6,41,9,5,46,47,37,6,33,43,27,52,7
7290,8,27,23,42,55,58,16,12,50,0,13,41,7
7291,6,2,59,55,37,45,28,27,53,5,52,9,7
7292,2,57,46,41,16,47,39,13,40,17,32,5,56
7293,3,41,45,55,25,1,4,5,43,16,2,3,44
7294,6,50,57,27,10,26,15,11,13,35,53,52,25
7295,3,52,3,1,21,30,47,38,27,18,16,44,23
7296,4,52,59,35,18,3,32,39,19,37,10,8,30
7297,8,11,48,55,52,35,31,5,8,0,58,39,19
7298,6,25,16,55,52,9,47,1,19,5,15,11,7
7299,4,28,6,50,7,11,36,5,37,27,2,35,34
7300,8,29,23,31,0,39,6,21,57,56,7,11,12
7301,7,23,57,7,4,5,37,6,18,45,9,36,34
7302,5,18,13,51,19,25,27,53,3,12,10,46,44
7303,1,6,25,44,42,16,41,33,13,20,35,39,48
7304,7,33,27,41,43,47,23,42,21,2,38,49,34
7305,0,9,16,31,5,18,22,13,46,45,33,4,7
7306,7,41,39,53,54,37,18,51,32,45,7,14,30
7307,8,1,39,48,58,44,5,50,55,13,7,0,19
7308,8,16,1,30,47,52,55,11,51,58,5,26,17
7309,7,50,29,51,58,54,3,0,8,6,7,2,34
7310,9,36,5,42,39,52,58,21,7,11,12,8,30
7311,5,0,43,1,13,16,37,20,45,50,59,57,28
7312,9,11,21,3,27,58,0,10,29,36,50,42,30
7313,2,2,47,29,13,20,5,40,26,42,7,44,49
7314,7,23,51,30,47,55,14,53,38,54,8,6,36
7315,1,25,20,13,27,51,2,16,39,37,34,48,28
7316,8,48,19,52,38,29,43,41,21,10,2,44,12
7317,1,39,7,11,17,51,16,13,2,37,48,34,28
7318,0,54,58,45,53,52,25,10,21,2,13,22,44
7319,4,43,37,7,50,36,32,1,42,5,2,35,34
7320,8,39,57,20,16,55,48,37,10,51,2,0,11
7321,5,8,51,16,58,9,18,55,0,5,6,59,1
7322,3,4,33,31,12,7,3,45,51,55,53,27,18
7323,5,18,0,44,6,30,9,5,57,33,37,4,1
7324,1,0,56,7,16,51,11,50,47,36,17,40,28
7325,0,25,9,37,2,13,16,5,50,22,7,44,23
7326,2,37,53,38,52,55,49,21,12,10,47,43,33
7327,4,19,2,7,8,41,32,34,50,36,35,54,42
7328,8,57,35,32,55,43,10,6,44,0,37,19,12
7329,8,40,37,43,39,51,47,48,46,28,0,7,11
7330,1,26,2,9,47,50,17,13,36,57,11,28,40
7331,7,51,6,50,58,3,29,0,54,2,7,57,34
7332,3,27,53,31,21,44,37,51,5,43,1,17,18
7333,4,58,7,36,8,5,50,2,32,35,54,42,34
7334,7,39,12,3,23,51,55,57,37,45,32,14,36
7335,9,52,6,8,37,0,2,36,50,7,42,5,34
7336,3,4,27,52,36,47,51,11,17,43,1,23,18
7337,2,56,51,33,45,48,9,7,5,8,54,0,55
7338,0,38,9,4,46,10,51,35,3,16,29,22,31
7339,3,49,27,31,52,18,46,53,5,33,43,13,4
7340,7,39,3,50,0,11,37,41,54,14,7,51,36
7341,6,11,13,28,43,55,46,37,52,15,47,33,7
7342,6,20,55,5,52,28,53,47,17,7,15,33,18
7343,4,46,33,37,19,32,57,8,34,4,42,36,5
7344,2,41,39,53,8,40,5,33,54,35,45,49,58
7345,1,33,2,27,6,44,37,20,13,28,16,39,48
7346,5,6,7,46,54,30,4,45,0,32,16,44,37
7347,2,47,5,0,48,53,54,34,7,50,8,42,2
7348,7,3,38,32,51,6,4,21,53,45,36,47,34
7349,1,32,55,50,33,39,13,48,44,42,35,41,20
7350,4,55,32,11,48,35,36,2,50,51,58,5,34
7351,5,2,48,5,27,58,7,51,53,59,46,19,25
7352,7,47,24,55,11,38,13,45,30,32,44,18,14
7353,2,9,37,54,55,29,45,8,19,5,47,4,35
7354,5,4,37,50,21,12,22,13,35,25,53,3,56
7355,0,9,46,4,2,50,16,13,7,42,5,44,22
7356,8,6,7,13,29,52,41,16,58,0,11,12,39
7357,4,50,2,41,54,34,33,35,19,36,53,42,32
7358,0,54,43,10,9,56,40,37,38,59,13,25,22
7359,8,47,0,5,52,16,13,48,58,35,50,39,19
7360,2,41,38,10,20,47,56,37,55,27,52,8,35
7361,6,25,7,19,58,33,59,5,40,54,13,15,42
7362,7,37,12,11,54,3,57,51,18,45,30,36,14
7363,1,2,44,34,27,13,20,37,42,16,39,48,28
7364,0,42,52,5,13,45,33,31,22,58,18,9,12
7365,9,0,11,27,8,39,19,50,5,2,7,42,34
7366,4,4,44,52,35,55,7,5,42,37,24,27,30
7367,3,19,18,10,30,55,1,23,38,3,44,53,6
7368,5,9,1,20,6,57,16,45,26,32,13,24,0
7369,2,43,28,59,10,58,5,37,9,47,30,35,19
7370,2,55,39,1,52,10,35,56,42,47,54,0,27
7371,0,45,25,5,31,52,9,19,18,58,42,22,13
7372,0,9,55,45,23,53,5,8,58,11,18,21,52
7373,0,2,54,53,50,4,16,23,5,46,44,7,22
7374,5,17,46,19,51,48,27,54,12,59,53,47,25
7375,2,45,55,10,38,30,42,0,47,29,19,8,50
7376,8,6,47,21,51,41,1,11,55,48,39,12,2
7377,5,57,7,45,9,33,6,16,5,0,1,37,59
7378,0,6,31,54,9,48,12,56,29,14,16,59,22
7379,6,29,49,56,46,50,58,7,13,42,15,19,25
7380,7,50,32,14,45,51,2,37,54,55,57,33,20
7381,9,49,41,7,58,10,0,19,2,50,3,42,34
7382,5,8,5,13,55,16,58,0,27,42,45,19,46
7383,3,3,4,11,43,29,30,10,5,38,44,0,36
7384,7,0,1,38,51,42,50,54,32,47,17,36,34
7385,6,5,49,43,55,33,47,46,25,15,18,52,7
7386,7,57,27,39,1,54,26,32,6,53,17,20,24
7387,3,7,20,5,38,6,47,42,33,57,18,29,3
7388,7,51,54,0,6,53,42,38,32,47,36,17,30
7389,6,44,27,5,47,1,43,25,9,46,37,52,7
7390,5,3,55,8,4,44,27,19,58,16,0,46,23
7391,0,40,38,29,2,25,9,21,50,44,10,13,22
7392,2,56,10,35,54,46,9,5,37,45,47,20,19
7393,1,0,59,11,16,26,47,51,50,36,40,17,28
7394,2,10,56,48,47,20,17,27,38,26,13,23,49
7395,2,27,38,51,39,55,10,21,28,42,5,37,56
7396,3,44,10,3,51,59,37,41,5,25,21,1,43
7397,3,10,53,51,4,55,47,43,44,25,27,37,18
7398,6,55,9,1,19,17,47,5,7,33,15,18,52
7399,4,29,26,59,10,3,27,42,50,37,36,17,30
7400,8,30,39,19,12,5,41,36,52,21,58,0,11
7401,6,46,35,18,52,57,5,53,15,13,59,25,58
7402,1,50,0,7,59,27,16,51,52,3,17,29,56
7403,7,18,1,11,3,54,44,27,0,14,38,6,30
7404,1,13,27,16,23,48,36,39,2,7,47,11,28
7405,8,38,29,12,35,41,43,52,10,8,44,0,39
7406,1,27,4,52,51,46,47,16,3,17,57,0,40
7407,9,0,30,29,21,41,10,3,50,6,8,39,36
7408,2,47,10,2,37,54,55,38,41,21,49,20,5
7409,0,10,9,51,18,3,2,38,29,44,22,16,50
7410,1,3,52,46,51,47,24,5,17,32,0,30,40
7411,1,51,50,13,47,2,17,34,36,57,11,40,28
7412,3,25,50,41,16,3,43,44,9,5,21,4,2
7413,2,51,50,5,10,39,54,27,42,8,35,56,37
7414,2,48,17,5,51,13,42,39,25,16,56,37,28
7415,3,55,18,35,39,11,27,38,3,2,43,1,44
7416,9,2,17,11,52,21,57,8,26,10,20,39,24
7417,4,21,52,59,36,24,44,18,3,10,27,37,30
7418,7,37,2,26,21,45,7,44,11,32,12,24,14
7419,5,52,35,2,13,44,46,3,10,27,53,19,25
7420,7,3,52,49,29,0,8,51,14,47,6,54,34
7421,1,56,34,2,37,33,50,27,43,41,7,39,48
7422,3,10,16,44,48,4,43,47,0,27,51,37,18
7423,7,51,53,3,39,10,54,8,0,38,6,30,36
7424,1,3,16,5,50,0,51,59,57,17,28,30,40
7425,8,55,23,41,35,37,43,52,44,8,10,0,39
7426,4,50,17,43,47,4,36,37,26,7,5,30,27
7427,0,16,29,44,56,13,9,25,4,40,50,10,22
7428,2,21,55,18,54,8,28,45,42,10,37,53,5
7429,1,50,51,47,36,13,17,2,11,57,34,40,28
7430,9,3,36,12,26,44,25,21,11,7,6,9,29
7431,2,0,41,55,51,10,39,54,5,8,56,50,37
7432,2,42,48,49,41,38,10,51,5,31,54,21,43
7433,3,41,11,21,18,2,25,3,38,27,43,55,44
7434,6,46,58,21,5,35,57,26,9,27,15,11,55
7435,1,49,56,37,2,33,47,7,34,27,48,39,28
7436,8,3,10,29,8,50,32,41,57,38,11,12,2
7437,7,7,45,3,32,2,51,57,26,37,48,14,22
7438,7,3,44,57,47,4,30,6,27,17,38,32,24
7439,8,56,44,19,2,10,51,35,37,8,55,39,52
7440,1,57,56,19,32,26,47,5,9,50,13,11,40
7441,8,3,43,0,55,9,12,2,52,39,8,10,11
7442,4,11,52,50,35,38,10,4,27,54,36,37,30
7443,5,4,44,3,41,18,27,46,53,35,55,19,25
7444,5,50,3,44,10,52,53,27,2,4,19,13,25
7445,7,8,29,53,3,27,36,54,38,0,10,6,30
7446,7,41,39,38,51,57,21,14,6,36,54,47,34
7447,9,29,57,17,27,10,6,0,39,3,42,36,30
7448,5,16,58,39,45,42,11,6,50,13,46,23,36
7449,5,44,4,3,50,13,19,2,27,55,53,35,25
7450,8,18,27,25,59,53,13,50,41,21,10,52,2
7451,0,35,45,49,59,31,9,22,25,58,5,42,13
7452,6,52,58,55,0,46,57,18,19,47,1,5,11
7453,8,2,35,12,11,41,43,8,52,0,10,44,39
7454,1,33,16,43,50,7,37,2,47,27,39,34,48
7455,3,29,3,43,39,21,10,38,27,18,1,23,44
7456,6,21,42,29,50,46,32,11,10,56,13,35,15
7457,5,13,44,37,35,2,27,3,19,50,25,53,4
7458,0,42,53,45,55,9,10,21,25,50,13,11,2
7459,4,2,0,3,58,11,35,10,42,50,34,27,36
7460,6,5,46,11,55,43,15,47,1,39,9,52,7
7461,8,35,23,41,42,55,58,52,10,0,8,44,39
7462,0,51,54,40,9,58,18,48,29,50,16,56,22
7463,3,10,11,39,53,4,3,17,27,18,1,43,44
7464,4,11,4,6,17,18,0,58,10,29,27,24,30
7465,0,22,9,59,42,45,13,53,58,33,8,5,18
7466,0,45,27,33,5,41,18,31,53,58,21,52,12
7467,2,47,13,41,38,10,27,42,25,5,55,37,56
7468,9,26,44,23,54,42,36,52,8,7,58,30,12
7469,1,40,7,27,50,2,34,37,11,51,17,36,28
7470,7,21,29,50,14,3,51,0,6,27,47,54,36
7471,0,8,7,45,21,55,58,53,18,13,52,25,5
7472,1,33,50,16,11,47,7,2,17,39,48,34,28
7473,2,42,16,38,10,5,49,20,55,15,37,28,56
7474,9,21,20,41,57,26,6,14,18,38,8,29,24
7475,5,10,4,35,46,44,31,3,27,55,19,53,25
7476,2,16,39,48,10,47,35,56,25,51,27,42,11
7477,8,11,37,44,46,19,52,12,43,8,10,39,2
7478,9,27,6,59,16,3,51,52,32,17,30,24,0
7479,8,51,37,19,2,12,52,9,43,10,8,44,39
7480,5,2,10,43,25,19,50,12,3,53,46,44,13
7481,5,44,17,3,4,10,37,35,50,13,25,53,19
